Team,Date,Tweet
blazers,2021-11-20,"RT @kryptonprobett: Parlay 

Utah -3.5 @ 1.83
Hornets +7.5 @ 1.90
Blazers +6.5 @ 1.90
North Dakota +9.5 @ 1.86

@ +1100

I believe MLs can…"
blazers,2021-11-23,@haralabob Looks like the pacers beat the blazers 124-59 back in 98.   That JR Rider/Damon Stoudemire backcourt must have been something
blazers,2021-11-24,road blazers are back tonight https://t.co/zP4i2gwHit
blazers,2021-11-25,"RT @leocarranza99: Nuevo episodio de #UpAndUnder, amigos de Twitter.

El más interesante que hemos hecho en esta temporada: con @alejandrog…"
blazers,2021-11-26,"RT @KlayAlejandro: ¡HOY JUEGA WARRIORS!

me parece a mi o portland en temporada regular ultimamente nos tiene de nietos?

🌉 #warriors vs #b…"
blazers,2021-11-27,RT @WorldWideWob: ok so it’s pretty clear Draymond ordered Wiggins to Mortal Kombat Fatality the Blazers because both Covington and Nance t…
blazers,2021-11-28,RT @itsallaboutbe_: non parce que ehh .. même moi qui est du genre à porter des blazers à la maison .. pardon ehh .. pyjama c’est pyjama he…
blazers,2021-11-29,@JLloyd952 The lack of focus for Sacramento is wild when u watch both the blazers and lakers game and u watch last night without Ja it’s sickening
bucks,2021-11-09,"RT @gamedevdotcom: Alternate headline:

""Unity coughs up big bucks for WETAVERSE"""
bucks,2021-11-11,RT @NathanJH31: @Bucks @BPortistime the gentrification sensation owns the Garden https://t.co/aiCJeA3uJf
bucks,2021-11-12,@laraeves is this person native? imma need them to cashapp me 20 bucks for using the word tribe for this
bucks,2021-11-13,"@AndrewFairbairn thats the only world in which any of this makes sense. otherwise its either fortnite v bucks items or second life, both of which exist"
bucks,2021-11-14,"RT @brasilcoast2: Vocês já se perguntaram: 

COMO SE FAZ PARA MARCAR KEVIN DURANT?🤔

O PJ Tucker conta em entrevista como foi (tentar) marc…"
bucks,2021-11-15,"RT @Rogue_Co: We're teaming up with @IGN to launch the biggest, weirdest #indiegame jam ever! #RogueJam2021 is awarding a grand prize of ha…"
bucks,2021-11-16,"@joestaten Please just add credit totals to challenges as well as xp, a lot of us aren't in a position to throw 10 bucks at the premium pass which has all the armoes"
bucks,2021-11-17,@mokasips I got them off of amazon for 10 bucks LOL 😂
bucks,2021-11-19,@elonmusk give me my 5 bucks nowwwww
bucks,2021-11-20,"RT @TheRock: We’re giving away $500 bucks to families across the country who need some help this Thanksgiving 🦃💰🖤And our family chef, Chef…"
bucks,2021-11-23,"RT @statmuse: The Milwaukee Bucks lead the Orlano Magic 77-36 at halftime.

Not a typo. https://t.co/WeZ3pWpzKQ"
bucks,2021-11-24,"Milwaukee Bucks, https://t.co/qhMwoxvqtq ($CHZ) ile resmi ortaklığını duyurdu."
bucks,2021-11-25,"RT @TimHannan: To all the people who are faking outrage over Kamala Harris spending $300 bucks, Donald Trump bought a painting of himself f…"
bucks,2021-11-26,"RT @SUMMONFISH: It’s https://t.co/1nqGgb40Hd creators day! If you feel like sparing a couple of bucks I’d be grateful, if not, take this as…"
bucks,2021-11-27,"RT @ReySantoscrypto: #Kenogame time 

Pick 2 numbers from 1-120

Winner gets $25 in $BNB

Play your luck see if you win 

If you get both n…"
bucks,2021-11-28,"RT @Laura_Rachelle_: I love that VP Harris went to Paris, a city where you can buy any expensive bobble your heart desires, &amp; chose to buy…"
bucks,2021-11-29,@seanward 😂😂 LETS GOOO!! Thursday 4pm &amp; cineclub pricing at 16 bucks for IMAX #SpiderManNowWayHome #SpiderMonday https://t.co/UxAl10QfdD
bulls,2021-11-09,"RT @MiLB: Crown MJ Melendez.

This season's home run king wins the Top Offensive Player MiLBY!

👑 https://t.co/n4Voppowm7 https://t.co/whde…"
bulls,2021-11-11,RT @Three_Cone: What is the Bulls commentator doing 😂 https://t.co/FUf901baYW
bulls,2021-11-12,RT @ChiSportUpdates: The Chicago Bulls play tonight against the Golden State Warriors on ESPN.
bulls,2021-11-13,"Join the club! Register at https://t.co/tDZIF9vBuR and meet swingers, stags, bulls, unicorns and vixens. https://t.co/DYH4evGS4t"
bulls,2021-11-14,"RT @BullsNathanSBN: .@USFFootball opens as five point underdog at Tulane this week.

The Bulls are 12-7 ATS under Jeff Scott, and 7-3 ATS i…"
bulls,2021-11-15,@CNNPolitics BullS#@t and you know it @CNNPolitics
bulls,2021-11-16,"@WarriorsInn4 wouldn’t have worked out here, everybody on that bulls starting 5 is like a 38% or better shooter derozan has never been in a better situation he’s living the dream😂"
bulls,2021-11-17,"RT @6toHombreLATAM: No puedo creer este dato: en estas últimas dos temporadas, John Wall ganó $91.6 millones, y este año ni siquiera jugará…"
bulls,2021-11-19,Chicago Bulls for life 😎 https://t.co/nUbKNTeuBi
bulls,2021-11-20,RT @WorldWideWob: too many Chicago Bulls highlights tonight to talk about in just one tweet. so here's a mixtape. https://t.co/s9MU0iqP2u
bulls,2021-11-23,I thought the bulls were getting smoked until i saw the magic and bucks score https://t.co/b6CTJR3SqC
bulls,2021-11-24,RT @ChiSportUpdates: Chicago Bulls center Nikola Vucevic recently provided around 450 Thanksgiving meals in Chicago's Little Village neighb…
bulls,2021-11-25,"@JedediahBila What about the vaxxed, they should take a test too!  My husband is vaxxed and he knows this is    bulls#}%!"
bulls,2021-11-26,@arturasfanclub Bulls losing to the rockets
bulls,2021-11-27,"RT @ShibainuCoin: Shiba Inu Metaverse: Here’s Everything You Should Know About Our Gaming Venture!

Let's Bring Back the Bulls! ❤️♻️

Are y…"
bulls,2021-11-28,"RT @courtsidefracas: Nah I’m analysing Bulls Heat for today’s podcast and just got to this

LOOOOOOOOOOL Caruso the most confident man in t…"
bulls,2021-11-29,"RT @IDDiazMiron: Vence IDSDM a Pok's Bulls

Xalapa, Ver.- Esta tarde el selectivo varonil de voleibol del IDSDM, tuvo un encuentro ante el…"
cavaliers,2021-11-09,"RT @HPbasketball: Cavaliers were 5-6 through 11 games last year, 7-4 this year. So better! But also why I’m still a little cautious with be…"
cavaliers,2021-11-11,"NBA:  WIZARDS at CAVALIERS | FULL GAME HIGHLIGHTS | November 10, 2021 https://t.co/jb27cXa0Sq"
cavaliers,2021-11-12,RT @locklin_will: The Cleveland Cavaliers are 7-5 and the 6th seed‼️A big reason why is the stellar play of Evan Mobley &amp; Jarrett Allen @TW…
cavaliers,2021-11-13,RT @CavsNationCP: Darius Garland knows that the sky is the limit for this season's Cavaliers 💯 https://t.co/nFBbnpqCnW
cavaliers,2021-11-14,"RT @LiberteRuralite: Centenaire de la ""Levée des Tridents""

1 000 cavaliers ont défilé dans les rues de #Nîmes
10 000 personnes sur le week…"
cavaliers,2021-11-15,@njKaitlinDurbin Why did you parrot the lie that the Cavaliers paid 62 percent of the renovation? Among other parroted lies in your piece.
cavaliers,2021-11-16,"RT @KevinOConnorNBA: New Mismatch with @ChrisVernonShow on surprises in the East (Wizards, Bulls, and Cavaliers), how deep the NBA is now,…"
cavaliers,2021-11-17,"RT @CavsNotes: The @Cavs hit the road to face the Brooklyn Nets tonight. Cleveland is 5-3 on the road this season.

Game Notes 11/17/21 - #…"
cavaliers,2021-11-19,"RT @Con_Chron: FINAL: Warriors beat the Cavaliers, 104-89. Golden State outscored Cleveland, 36-8, in the fourth. Absurd."
cavaliers,2021-11-20,"RT @byjorgeramos: FINAL: @mhscavfootball 28, South Pasadena 21. 

The Cavaliers advance to the Division 13 CIF Finals and will face Arlingt…"
cavaliers,2021-11-23,RT @phaksoflyfejd: Cleveland make some noise our Cavaliers are up by a nice margin at the half! Let's come out strong and show the Nets how…
cavaliers,2021-11-24,Go #Hokies! Beat #Cavaliers! Cc @DaphneRunOn https://t.co/uY0jsVTqVK
cavaliers,2021-11-25,"Le transport de chevaux est souvent un problème pour les cavaliers👉@horsicar, #startup accompagnée par @sqycub et @incuballiance, développe une plateforme de mise en relation entre les propriétaires de camions et les cavaliers.

👉 Pour en savoir plus : https://t.co/2PB44byoL8 https://t.co/5toSl3xQwH"
cavaliers,2021-11-26,RT @ShamsCharania: Just in on the return of Cavaliers rookie Evan Mobley: https://t.co/DMwotVSAjy
cavaliers,2021-11-27,RT @Jae_Lovesu: the cleveland cavaliers play basketball tonight
cavaliers,2021-11-28,RT @PMCavs_GBB: The Lady Cavaliers pull out a win agaisnt Division III powerhouse Africentric in @OGBR_Basketball’s Journey to the Tourney.…
cavaliers,2021-11-29,RT @SarahVauzelle: 🏇 A @EquiSeine tout l'après-midi pour assister notamment au Trophée de la Ville de @Rouen avec des cavaliers et cavalièr…
celtics,2021-11-09,"RT @Ballislife: 33 YEARS AGO TODAY 🐐
Michael Jordan had 52 PTS &amp; 9 STLS (NBA record 8 in the 1st half) vs the Celtics. 

There have been 16…"
celtics,2021-11-11,"Finishing up the @celtics  game and once again I mutter to anyone in earshot, ""Why the heck isn't it @Vistaprint Poster of the Game""!?!"
celtics,2021-11-12,@Dan_Shaughnessy Pre-ordered #WishItLastedForever a week ago.  Cant Wait!  #Celtics
celtics,2021-11-13,"RT @realchrisplatte: 🚨🚨🚨 NEW  #StrictlyHoopTalk @jumthe_ joins me to talk 10 teams 10 games into the season! We talk the Hawks, Heat, Celti…"
celtics,2021-11-14,"NBA FINALS PREVIEW:
LAKERS VS CELTICS."
celtics,2021-11-15,"RT @celticsforum: If Jayson Tatum scores 35 or more, and the Celtics beat the cavs tonight in the revenge game, I will hook up multiple fol…"
celtics,2021-11-16,@Nolan51266499 @TheHoopCentral Celtics fan
celtics,2021-11-17,"RT @DmitryPlanidin: A truly ""welcome back"" game for OJ Mayo (20 points on 6-11 FG, 5-9 3P vs Milan). The last time he scored 20+ points in…"
celtics,2021-11-19,RT @ClayTravis: Enes Kanter is wearing sneakers tomorrow in the Celtics game against the Lakers showing China’s dictator putting a crown on…
celtics,2021-11-20,"RT @robynyoung01: Another fabulous weekend tournament with our awesome grade 7 girls volleyball team! A couple close matches, a couple wins…"
celtics,2021-11-23,RT @BobbyMlRE: Its early November 2018. The Nuggets are off to a 9-1 start after Jamal Murray just scored 48 points in a win against the ce…
celtics,2021-11-24,"With the feeling of thankfulness in the air, we are so fortunate to have amazing clients like the Sullivans, seen here at the Celtics game (a win) on Saturday.  #grateful #BostonCeltics #amazingclients https://t.co/uiiLyXwOtd"
celtics,2021-11-25,@bellzlmao @orlandoupnext You can say the same about the Celtics without Brown
celtics,2021-11-26,@niiroshan92 @tec455 Tu me mets juste les Celtics avec Ray allen  Paul pierce Rondo Garnett
celtics,2021-11-27,"Final: Spurs 96 | Celtics 88

SAS
Murray: 29p/11r/6a/50.0 FG%

BOS
Tatum: 24p/12r/2a/39.1 FG%
Brown: 16p/4r/3a/37.5 FG%

SAS ➡️5-13
BOS ➡️10-10"
celtics,2021-11-28,Les Celtics jouent aujourd’hui. https://t.co/KR8Q9arZTv
celtics,2021-11-29,But y’all killed the Celtics for trading him🤦🏽‍♂️ https://t.co/Dn3WheiM9F
grizzlies,2021-11-09,"RT @JohnDink: 2019-20 Panini Donruss #202
Orange Laser SP 
Ja Morant ROOKIE! 
PSA 10 GEM MINT 💎🏀

@HobbyConnector ONLY $92 currently 🚨 ends…"
grizzlies,2021-11-11,"Good night my fellow #Grizzlies fans, I've stayed up as late as I can. Know that @RonOlsonMemphis and I will be on @1045theriver at some point between 5 and 5:30am (depending on when we get there) until 10am."
grizzlies,2021-11-12,"RT @OaklandWBBall: Wake up OU, it's the best day of the week... game day!  Your Golden Grizzlies take on Niagara at noon in the O'Rena 🐻🦅…"
grizzlies,2021-11-13,@CaipiraTips Jazz / 76ers / Wizards / Grizzlies / Raptors / Cavs / Clippers
grizzlies,2021-11-14,"RT @ChuckChaneyBCTG: FINAL: Butler falls to Garden City, 27-16. 

Grizzlies end the season 1-9. 

Garden City will play for the #KJCCC Cham…"
grizzlies,2021-11-15,"RT @jmorganharter: Tune in NOW to Happy Hour with @Johnny_Radio 

Join John and his Guests:
@Terryd515 talks Grizzlies and Tigers after a b…"
grizzlies,2021-11-16,The injured Nets took the eventual champions to 7 games while the Warriors couldn’t beat the Grizzlies in the play-in tournament. I know most Warrior fans disagree with this article but saying that the Dubs are better off without the best player in the league is laughable https://t.co/eLItRM5P1O
grizzlies,2021-11-17,"RT @GGC_MSoccer: Grizzlies have arrived in Miami for the @PlayNAIA Opening Round 

#Team10 | #GGCAthletics https://t.co/IQdsdhJFsX"
grizzlies,2021-11-19,"@Iam_alfred55 @SurtainSzn @MIPHerro @Braedo_n @KrashKoot @TheHoopCentral Ah yes because in the playoffs we'll be playing the Pacers 💀💀 we beating the teams we gotta beat like the Bucks, Nets, Jazz, Wizards, Mavs, Grizzlies"
grizzlies,2021-11-20,"Memphis Grizzlies @ Minnesota Timberwolves
Pick : Memphis Grizzlies.
Basketball. NBA"
grizzlies,2021-11-23,"Follow along for live updates as the Memphis Grizzlies take on the Utah Jazz for the first time since their playoff matchup last season.
https://t.co/4eial6GV8F"
grizzlies,2021-11-24,"RT @lockedongrizz: https://t.co/VSxfphoKB1

When the #Raptors and #Grizzlies meet tonight, two of the NBA's best young cores will be on dis…"
grizzlies,2021-11-25,"RT @NBAJPN: 渡邊雄太が今季デビュー、2ブロックなどを記録してラプターズ勝利に貢献
#NBA #NBAjp

https://t.co/G9z4fBRsyK"
grizzlies,2021-11-26,Hope everyone enjoyed their Thanksgiving!  It’s always nice to have everyone home!  🦃🦃🏈🏈🍽🍽 @cms_grizzlies @UnlockTheMiddle #BeThankful 🎯🎯🎯 https://t.co/5X3cHQaATs
grizzlies,2021-11-27,RT @GCBasketNews: 🎥 Resumen de la actuación de @santialdama anoche en la derrota de los Grizzlies 🆚 Atlanta 👇🏻 https://t.co/qFZ6MoeTV3
grizzlies,2021-11-28,'One objectively good game' dawg we start Alfonzo Mckinnie and other G-leaguers on Final game against healthy Raptors. 'Couldn't pass grizzlies' is dumb too he dropped 35+. Blocked ur hating ass https://t.co/uTT73ySMFA
grizzlies,2021-11-29,"RT @jmorganharter: Tune in NOW for Happy Hour with @Johnny_Radio!

Join John and his Guests:
@Terryd515 talking Tigers and Grizzlies
and Ja…"
hawks,2021-11-09,Thanks to everyone who ordered from The LSW Boys Soccer Program Online Apparel Site. We will update you on the estimated time of arrival for pickup! Up the Hawks! ⚽️👍🏻
hawks,2021-11-11,@Hawks_Wrestling @EastonFleshman Congrats Easton
hawks,2021-11-12,RT @CGC_SI: “Pistol” Pete Maravich on the cover of Sports Illustrated today in 1973.  #whodoyoucollect #thehobby #sportscards #gradedcomics…
hawks,2021-11-13,"Hawks seems to have originated it, and Tyng and Anthon and others of the Bishop’s bitterest unfriends take it very quietly."
hawks,2021-11-14,"RT @AceNBAPreviews: Milwaukee Bucks @ Atlanta Hawks

Projected Score

Player Point Projections

PLAYER PROP RECOMMENDED

https://t.co/9LQ7h…"
hawks,2021-11-15,"RT @ATLHawks: Let's keep it going ‼️ 

🆚: @OrlandoMagic  
⏰: 7:30pm ET 
📍: @StateFarmArena  
📺: @BallySportsSO  
📻: @929TheGame  
🎟️: https…"
hawks,2021-11-16,"ME, a time traveller. “In 2021, the President of the United States will announce a partial immigration moratorium”
IMMIGRATION HAWKS IN OCTOBER 2020. “OMG, Trump is so based!”
ME. https://t.co/Ba9mxv8ZLj https://t.co/2VhS9o8QpV"
hawks,2021-11-17,RT @GunnelsWarren: “What is the inflationary impact of the $1 trillion defense bill and how will we pay for it” is something that we will n…
hawks,2021-11-19,TG: hawks form mha ..
hawks,2021-11-20,"ATS y Over/Under #NBA75 Primera Mitad ✅

¿Qué picks les gustan? ¿Hawks, Twolves? 🔐

#AMSstats

No olvides dejar tu ♥️ y 🔁 https://t.co/jKBWJaoDCN"
hawks,2021-11-23,"Per Hawks PR, John Collins is the first Hawk to have at least 10 points, five rebounds, five assists and five blocks in a game since Paul Millsap in 2017."
hawks,2021-11-24,"RT @HEHSbball: 🚨 GAME DAY
⏰ 7:00 PM
🆚 Kaneland 
📍 Woodstock HS
📺 https://t.co/vcOMpn7wq7

Hawks take on the Kaneland Knights for the Hoops…"
hawks,2021-11-25,RT @CHA0SF3V3R: es que como no te van a gustar dabi shigaraki y hawks es una cuestión de buen gusto
hawks,2021-11-26,Go Hawks! https://t.co/iTpSFmp4No
hawks,2021-11-27,@Xchrispatrick Better than the hawks 😂
hawks,2021-11-28,"@MartinAchard En passant leur défense est pas si pire aussi. Sont pas tout des ball hawks comme pendant la Belle Époque, mais sont solide."
hawks,2021-11-29,@SamiOnTap We got this! Go Hawks! Always believe 💙💚
heat,2021-11-09,RT @heatuppw: [HEAT-UP道場で身体づくりを！]多摩区稲田堤のHEAT-UP道場では、子供から大人まで、男性も女性もいっぱい身体を動かして体力づくりしませんか？インストラクターも充実、お問い合わせは→https://t.co/RMUyCEm3cm #heatu…
heat,2021-11-11,"assistir o heat mds minha noite esta tão Boa, fora meu 3 em física tudo lindo hj até agr... espero que o butler e a criança brilhem hj"
heat,2021-11-12,"RT @MeganOr74540840: Heat, the point: namely, that it is a great thing, people are in a community
And wealth, dreamed of. You are not relig…"
heat,2021-11-13,"The next #album we #release will be #AlienHeat by @Dark_Company.

There are still things to fix, create, replace or add, but by and large it's sounding &gt;fantastic&lt; !!

Very exciting for a small #indielabel!

Listen to the #workinprogress version here:

https://t.co/JlTXjC3YP5"
heat,2021-11-14,RT @hamill_law: I'm taking a deep breath and releasing this very personal article into the Twitter world. I may be judged harshly but I'll…
heat,2021-11-15,"RT @StabilityBoiler: Minneapolis people:
If you rent and your heat is either not working at all or can’t maintain a room temperature of at…"
heat,2021-11-16,RT @daniellevalore: Took the train to Syracuse instead of flying because I wanted the autumn in New York experience and the train hit a dee…
heat,2021-11-17,"RT @KHAMCHANH: In 2011, Denmark bombed Libya’s power grids. Today, many Libyans have to deal with extreme heat and climate change without a…"
heat,2021-11-19,RT @weathernetwork: Both the record-breaking heat dome and destructive flooding in British Columbia are making international headlines and…
heat,2021-11-20,RT @AkshatRathi: It'd be fun to watch the reaction of an alien who is told that the main source of energy for Earthlings is black goo drawn…
heat,2021-11-23,"Hiya doll... it's snowing here and well.. I have turned up the heat and just wearing a body suit because that's how I roll. If you want someone to keep U warm, cum see me.
https://t.co/VAHkFwSulb"
heat,2021-11-24,"RT @USRadioUpdater: 📻 US Overall Radio | 11.24.21

Top 5 Increases:
1. Smokin Out The Window (+1.86M)
2. Message in a Bottle (+1.23M)
3. Ch…"
heat,2021-11-25,"@jonwaldron @TheKingsTrigger @njbtweet @d_e_mol @TomPlesier @jpgcrowley @roger_clague @Michael_56 @Veritatem2021 @RoyPentland @B_Bolshevik100 @ZombiePiano @Ceist8 @FriendsOScience @Anna98831 @Tangomitteckel @scientist_for @OscarsWild1 @glinch72 @priscian @FChecker76 @JR4_Truth @aSinister @BubbasRanch @ejwwest @JohnDublin10 @jefftonna1 @ImRusts @fagandr1 @BJChippindale @FillmoreWhite @Lo_VVriter @Spencerfletch0 @Realnotdreamer @xxghostface420 @Robert76907841 @MikeDel21893959 @Jaisans @Kenneth72712993 @variegated2 @flyonthewall182 @JoshSehn @rubiginosa @Homer4K @LouisCy72344053 @FactSparrow @Roark_Architect @OzzmanOsgood @DawnTJ90 @DaveWRose Nope.  The energy flow is as follows:

1) Sun to terrestrial surface
2) Surface to atmosphere
3) Atmosphere to space

At every step, the *net* flow of heat is from hotter to cooler.  Step 2, however, acts as 'bottleneck' in the process, predictably warming the surface."
heat,2021-11-26,"@JdubAndrew ""The bottom line is NO steel beam construction high rise can withstand an uncontrolled internal fire.""
Except that all of them are designed and engineered to do exactly that. Many, many documented infernos in steel highrises, none ever failed due to fire/heat."
heat,2021-11-27,@fluffyglof @Omaha_Jay @nocontextcfb Trump livin in your heat rent free...L
heat,2021-11-28,T'is the season to be jolly and kind. If only if this heat can be kind to us too. https://t.co/O3PcC6DB5I
heat,2021-11-29,"@DownsideUpKat 💕 I’m sorry. This is all so infuriating. But also, yay, heat pump!"
hornets,2021-11-09,"RT @hornets: It was a special homecoming night for @MELOD1P 🕺🛸

#AllFly https://t.co/HTKvFGiz2J"
hornets,2021-11-11,the hornets announcer makes this 1000x better https://t.co/Tbi7rq9OgK
hornets,2021-11-12,@Samanthapump how about hornets? @TheCyberHornets #HailTheQueen #LetsSwarm https://t.co/N1LUbKktuw
hornets,2021-11-13,"RT @CrownClubCLT: Wednesday night Hornets beat the Grizzlies, Thursday Cam Newton comes back home and then Friday night the Hornets beat th…"
hornets,2021-11-14,"RT @NBA: Why did Curry pick #30?

@StephenCurry30 returns to his home town of Charlotte as his first-place Warriors face the Hornets at 7pm…"
hornets,2021-11-15,"RT @hornets: 11/14 - Carolina Sunday

How are we feeling today @Panthers and @Canes?!

#AllFly x #KeepPounding x #LetsGoCanes https://t.co/…"
hornets,2021-11-16,"RT @overtime: Michael Jordan is ALL IN at
Hornets games 🐐 (via sktrgrl87/IG) https://t.co/34GloBCDne"
hornets,2021-11-17,Charlotte Hornets Predictions and Preview for 11/17/2021 hosts Washington Wizards.  Find out who we are taking in this matchup. #SportsBetting #NBATwitter https://t.co/VUN43GFwnr
hornets,2021-11-19,"RT @CMVB81: 📅 Choc au sommet de la N3F ce dimanche (15 heures) pour les Hornets 🐝, leaders invaincues, qui veulent maintenir le cap... face…"
hornets,2021-11-20,RT @hornets: Dad’s biggest fans 🤗 https://t.co/9gtyakMW2q
hornets,2021-11-23,"Wizards 103 Hornets 109 (final). Harrell 24 puntos y 18 rebotes / Rozier 32 puntos y 8 de 11 en el triple y LaMelo  28 puntos, 13 rebotes y 7 asistencias."
hornets,2021-11-24,"@BrasilPick Considerando a votação msm tendo uns melhores q ele acho q entra. Trae msm estando a cima um pouco ta com um recorde ruim no atlanta, oq pode influenciar, o msm pro lamelo caso o hornets caia de ritmo tmb. Ns se chega, mas vai brigar"
hornets,2021-11-25,"RT @rajandelman: Frustrated, I kick over a hornet's nest. ""Thank you,"" The hornets hiss. ""That was just the motivation we needed to finish…"
hornets,2021-11-26,@DJHyphen He needs the Hornets play-by-play guy on adlibs dropping those horror film / orgasm noises after every punchline
hornets,2021-11-27,Hornets center Mason Plumlee will be out vs. Rockets tonight. P.J. Washington started at center last night in rout of Timberwolves. Matchup would seem likely to have Rockets stick with small lineup. https://t.co/8oweihyrCj https://t.co/f0SDSOWLQE
hornets,2021-11-28,"RT @OfficialFPL: Jamie Vardy loves playing Watford 🔥

The Leicester striker has scored in five of his last six appearances against the Horn…"
hornets,2021-11-29,@thezachattack_2 @Melo2Miles @wojespn Hornets have a better record
jazz,2021-11-09,"@ranoeldelbar @CuadernodeLuis @Luis_pastor @FalqueMonica Bueno, el Cantor de Jazz es un bodrio."
jazz,2021-11-11,@lunejpg Bro if you said ”Ya like jazz” in ASMR I would die your voice is too powerful 💙💙💙
jazz,2021-11-12,"Herbie Hancock Nissan Live Set featuring Joni Mitchell, 2008 https://t.co/0Mv3cZRb1M via @YouTube #jazz"
jazz,2021-11-13,"RT @XoelCardenas: 🚨 New ""How 'Bout This Jazz"" podcast episode 🚨: 

This week, @tribjazz, @andyblarsen and I talk:

▪️ Are the Utah Jazz's r…"
jazz,2021-11-14,Staying up all night doing my homework listening to jazz music in the cold weather living my life living my dream thankful for my health and hoping everyone had a good time enjoying themselves peace and love ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
jazz,2021-11-15,"Going to the Jazz game tomorrow and if they play like they have the last few games, you can look for me crying in stands on the Jumbotron"
jazz,2021-11-16,"@OpheliaAvalon ""Do y'all like jazz?"" A classic 
Maybe wait for an opportunity to jump in, like if someone post a draw and comment on it or something similar"
