Team,Date,Tweet
blazers,2021-11-17,"@ChrysochouGus Και ένα έξτρα credit, ύπουλο, που θα αναγνωρίσεις ως φαν Blazers / Lillard, που (δεν) το κάνουν. Το 2-man game DeRozan-LaVine, με ψευτο-σκριν ο ένας για τον άλλον, hand-off κτλ κτλ. Αυτό που δεν έγινε ποτέ σχεδόν με Lillard-McCollum."
blazers,2021-11-19,"@AshN_Games We made fun of his two watches and blazers over graphic T's, but here he is"
blazers,2021-11-20,"Philadelphia 76ers vs Portland Trail Blazers: predicciones, selecciones y vista previa del juego https://t.co/3Nf1MoKfkQ"
blazers,2021-11-23,@C2_Cooper Chicago only shoots the 3 well against the Blazers. its a thing
blazers,2021-11-24,"🌟Flat 80% off on Jack &amp; Jones Blazers &amp; Suits.

🔗https://t.co/6sxm0tP53X"
blazers,2021-11-25,Kings vs Blazers Full Game Highlights 24th November 2021 https://t.co/IOEZrhJKeU @YouTube
blazers,2021-11-26,RT @CorporateState: #Sports Kings Beat Blazers 125-121 in Tech-Filled Game https://t.co/eS1G0RKbWC https://t.co/7y9NkOCl6c
blazers,2021-11-27,"RT @DidTheWarriorsW: Duh, We played the Blazers."
blazers,2021-11-28,RT @eentertainment: Scenario: @adamlambert is letting you borrow one of his blazers 😍 Which one are you picking?! #ClashOfTheCoverBands htt…
blazers,2021-11-29,"RT @LooneyTunes: porky doesn't mess around when it comes to a good sale on cotton twill blazers. 

what's in your cart on this #CyberMonday…"
blazers,2021-11-30,"RT @ChrisBHaynes: Portland Trail Blazers star Damian Lillard (abdominal pain) is expected to rest tonight against the Detroit Pistons, leag…"
blazers,2021-12-01,Lillard MRI shows ab injury; out at least 10 days https://t.co/idikztkD28 https://t.co/loAWXh8Ex1
bucks,2021-11-09,"RT @GallitoVip: #RETOESCALERA🪜🤑

De 500 a 5,000💸

Paso #1🤩
Parley #NBA 🏀 #NCAAB🏀

Bucks ML + Little Rock +12 [-130] 

&gt;Apuesta 500 pesos 
&gt;…"
bucks,2021-11-11,@pratai_ He’s an amazing example of just how easy it is to unseat the enemy. Dude just stood up. Spent 150 bucks on dunkin and won.
bucks,2021-11-12,RT @BBCNews: Milton Keynes man who stabbed wife 18 times guilty of murder https://t.co/EfVtiTdpnI
bucks,2021-11-13,RT @PodRoundtable: Dennis Schoeder after blowing by the Bucks D https://t.co/WcaFHH4dFH
bucks,2021-11-14,@Bucks @SociosHoops Bobby Buckets for a reason
bucks,2021-11-15,RT @Buccigross: Will be sending Luke and his foundations some #bucciovertimechallenge bucks.
bucks,2021-11-16,@SamuelSoltan @Roblox Never once bought that. I spent most of it uploading audios and getting game passes. Most of my avatar items were less that 5 bucks
bucks,2021-11-17,"This is the guy who basically created the anti-CRT movement. Oh, and throw a few bucks his way if you can! https://t.co/1koJIGUcQA"
bucks,2021-11-19,RT @NBCPhiladelphia: Megan Cohen says it’s a miracle she’s alive after spending most of her early to mid 20’s on the streets in Kensington…
bucks,2021-11-20,@davelevinthal We’ve been covering him pretty closely on this stuff. Here’s a profile from early in the year that sets the stage: https://t.co/aopyxU2CJp
bucks,2021-11-23,RT @BleacherReport: Bucks have a 41 point lead over the Magic 😳 https://t.co/K5cKxYIqdC
bucks,2021-11-24,"RT @bitchiwas999: Chief Keef said, “I do not give one fucks, two fucks, red fucks, blue fucks, yellow fucks. I’m about my green bucks” and…"
bucks,2021-11-25,STARBUCKS... I NEED... STAR... BUCKS... NOW!
bucks,2021-11-26,"Good morning. 

Bucks vs. Nuggets tonight. https://t.co/12OX6SX9TR"
bucks,2021-11-27,RT @_312DARIUS: Bucks really got that championship pedigree fr now. They don’t fear anything or anyone
bucks,2021-11-28,RT @sixinbucks: Friendly reminder that the Bucks got Pat Connaughton AND Grayson Allen for 4 million less than the Heat are paying Duncan R…
bucks,2021-11-29,RT @thegoodgodabove: Bet you five bucks I’m not even real.
bucks,2021-11-30,Humza Hussain: Teen jailed for murder outside Luton school https://t.co/HhgHgEqGyp From @BBCNews
bucks,2021-12-01,"if i got paid ten bucks every time #googlefi advertised itself to me, i’d be rich and annoyed"
bulls,2021-11-09,"RT @nftwhalealert: Wall St Bulls 6461 bought for Ξ1.5 ($7,164.84)
Avg Price: Ξ0.18
Rare Traits:
Background Monies: roaring kitties - 1.55%…"
bulls,2021-11-11,I love the hustle that Jones JR has been bringing on those boards… #BullsNation #SeeRed #BullsFam #Bulls
bulls,2021-11-12,"RT @NBAdabad: o fã de basquete tem um compromisso na madrugada de sexta pra sábado, à meia-noite:

Golden State Warriors x Chicago Bulls na…"
bulls,2021-11-13,"RT @MurrayHSBBall: Congratulations to our 5th and 6th Grade Champion Grizzlies and our Runners-Up, the Bulls! https://t.co/uAHxQLRx3Y"
bulls,2021-11-14,@jarule Still early for the bulls my dude! $BSCWIN @BSCWIN_Token 😎
bulls,2021-11-15,"@jaumeclotet Hi ha una pizzeria que fa les pizzes idèntiques, Pizza Bulls, a prop de Glories. I quan dic idèntiques vull dir idèntiques."
bulls,2021-11-16,DeMar DeRozan scored a season-best 38 points on 15-of-23 shooting and Lonzo Ball also established a season high with 27 points as the visiting Chicago Bulls halted an eight-game losing streak against the Los Angeles Lakers on Monday night. READ: https://t.co/IFfPeMwiXy
bulls,2021-11-17,"RT @leiane1: 🎁 #NFTGiveaway 🎁

1x NFT &amp; 5x Presale-List to win, collection of 8888 Bulls &amp; Cows with breeding in RoadMap 1.0 😯😯

👉 RT + Lik…"
bulls,2021-11-19,"RT @TheHoopCentral: Top 5 Records in the NBA:

1.) Warriors, 12-2
2.) Suns, 11-3
3.) Wizards, 10-4
4.) Nets, 11-5
5.) Bulls/Heat, 10-5"
bulls,2021-11-20,"RT @PiggySolGangDAO: Pigs got the 4th floor of the Pyramid- Let's call that the Pig Pen! 🐷

Excited to partner with @solamids and be hangin…"
bulls,2021-11-23,"RT @betabcislands: #NBA - Who covers the spread?

#Mavericks +145
#Clippers -3½
Total 211½

#Lakers -7
#Pistons +248
Total 211

#Nuggets +2…"
bulls,2021-11-24,"Chicago Bulls vs Houston Rockets 11/24/2021 Picks Predictions Previews

https://t.co/CrAggbHT3b

#NBApicks #NBAprediction #NBAparlay #NBAbetting #NBA #handicapper #sportspicks #freepick #freepicks #odds #picks #expertpicks #sportsbetting #basketballpicks #Bulls #Rockets https://t.co/kCEGXGuin1"
bulls,2021-11-25,"RT @BlankOceanNft: You voted Bulls...you are getting Bulls!

Giveaway Time!🤩
One lucky person will win this @TheBullSoc #1757

To join Down…"
bulls,2021-11-26,$JPEX boutta go. 🤣🤣 Bulls in full control. $TONR those dips adds today. Bruh things of art.
bulls,2021-11-27,"$FB - The trendline is acting as support (for now). Price is also pinched between AVWAP from ATH and the recent earnings date. Getting really tight. For bulls, needs to get back above 21 EMA and the ATH AVWAP. Bears will love it below $325 (thinly traded below)

$SPY $QQQ https://t.co/4DbFcy4MfT https://t.co/NbyZjthb8c"
bulls,2021-11-28,"""Bulls and bears make money, pigs get slaughtered."" #teamfollowback"
bulls,2021-11-29,"RT @ChiSportUpdates: Which NBA team leads the league in attendance so far this season?

The answer is the Chicago Bulls."
bulls,2021-11-30,"RT @ari_amazon: New Sale! My IWC Content is so popular! TWERK FOR ME, before I stuff you with BBC &amp; to my Bulls! https://t.co/CNisjGUwto ht…"
bulls,2021-12-01,Minha camisa do bulls é MT zikada tem como n
cavaliers,2021-11-09,@DalanoDimes @Heat4life01 As an Honest Heat fan I can proudly say we are frauds and the Cleveland Cavaliers have a brighter future than us and we won’t make it out the first round
cavaliers,2021-11-11,"RT @RealQuintonMayo: The Wizards advance to 8-3 on the season in dramatic fashion defeating the Cavaliers 97-94. 

Kyle Kuzma - 22 points,…"
cavaliers,2021-11-12,Nîmes. 1 000 cavaliers et 500 arlésiennes pour un défilé historique https://t.co/gUOWXrE7Id
cavaliers,2021-11-13,".@ChrisFedor talks #Cavs with @Gbush91: says Evan Mobley is ""the one"", and that Ricky Rubio is the kind of veteran Cavs lacked in the first few years after LeBron 
https://t.co/rOlRkoIgPj"
cavaliers,2021-11-14,"RT @LiberteRuralite: Centenaire de la ""Levée des Tridents""

1 000 cavaliers ont défilé dans les rues de #Nîmes
10 000 personnes sur le week…"
cavaliers,2021-11-15,"RT @JacquieFran_: #UVA impressed OL Tyler Knaak (@TK_naak). 

""UVA is a special place..They are a real program.They were there to show me w…"
cavaliers,2021-11-16,Our #DLSSwim team is headed to the State Meet! Cheer on our #Cavaliers as they dive into competition starting tomorrow. Let's go #Cavs! Finish strong! #DLSAthletics #DLSNola https://t.co/dPpNv7YZVQ
cavaliers,2021-11-17,@PepeBrasin Alcobendas con un draft de expansión de los Cavaliers
cavaliers,2021-11-19,"RT @NBAdoPovo: O 4Q de Cleveland Cavaliers vs Golden State Warriors

Stephen Curry sozinho: 20 Pontos

O Cleveland Cavaliers INTEIRO: 8 PON…"
cavaliers,2021-11-20,"RT @JCCC_WBB: 𝗧𝗼𝗽 🔟 𝙁𝙄𝙉𝘼𝙇 

Cavaliers hold ICC to 6 points in the 4th quarter to post a 69-55 win 🙌🏼

Next 🆙 Cavs host Missouri Valley JV o…"
cavaliers,2021-11-23,Nets over the Cavaliers 117-109. 🏀🏀🏀
cavaliers,2021-11-24,"Middletown High is hosting the game at Cavaliers Stadium. We're expecting a big crowd. Tickets are available online only, https://t.co/3UxdVPh2xl. ALERT: @AppoSchools requires all Middle School students to have a parent/guardian present at Football games. https://t.co/zlx6diHIor"
cavaliers,2021-11-25,Suns hilvanan 14 triunfos al vencer 120-115 a Cavaliers https://t.co/2z7pplMlE2
cavaliers,2021-11-26,"Harford Tech vs South Carroll | Varsity Football Playoff 2021
Cobras @ Cavaliers
Live on Friday,11/26 @ 7p.
@HarfordFootball
@HTHS_AD 
@harfordtechss
@SCCavsFootball
@CCPS_SCHS
@SCHS_AD
https://t.co/2Y0JqyHGbo"
cavaliers,2021-11-27,RT @KibaInuKiba: #KIBASEXTON NEW PARTNERSHIP ALERT!!! FRANS! #2 PG @CollinSexton02 on the NBA's Cleveland Cavaliers has joined $KIBA! Let's…
cavaliers,2021-11-28,"RT @ashisfootball: 🏆 #CopadeEspaña crónica Cavaliers at Osos:
Los @ososrivas consiguen su pase a la final de la Copa de España, después de…"
cavaliers,2021-11-29,RT @rotomikebarner: I made my picks for Monday’s #Cavaliers #Mavericks and #Jazz #TrailBlazers games on @SportsLine. #NBA https://t.co/zZT9…
cavaliers,2021-11-30,RT @_CLEology: The #NBA threw the toughest schedule relatively imaginable at the #Cavs to open the season. 2 months of playoff and champion…
cavaliers,2021-12-01,"RT @wojrarowski: Breaking: The Heat are trading Steve Kerr to the Cavaliers for a 2023 first-round pick, league sources tell ESPN."
celtics,2021-11-09,"RT @NBALatam: Un día como hoy, en 1988, Michael Jordan anotaba 52 puntos ante los poderosos Celtics 🔥

#NBA75 https://t.co/nXYec1mWja"
celtics,2021-11-11,"Vencemos desgracaaaaaa , CELTICS WINSS, ONDE ESTA SEU DEUS AGORA???????? O GIGANTE TA ON NESSA MERDAAAA 🤪🤪🤪🤪🤪🤪🤪💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🤝🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 https://t.co/kOBcSBfL9D"
celtics,2021-11-12,The 7 Boston Celtics Who Powered the NBA's Greatest Dynasty - HISTORY https://t.co/ZFE9PSrZMb
celtics,2021-11-13,RT @FCHWPO: That boy nice
celtics,2021-11-14,Lakers and Celtics lead the league in choking
celtics,2021-11-15,"RT @TheCelticsWire: Is Celtics center Enes Kanter benched because of politics? Not so, according to head coach Ime Udoka https://t.co/UqWPN…"
celtics,2021-11-16,@Celtics_Fra C'est un des rare joueur à se donner à 100% à chaque match qu'il joue. Y a pas de mystère. Al est au top en ce début de saison 💪
celtics,2021-11-17,"We are thrilled to have been chosen as the beneficiary for the Boston Celtics Shamrock Foundation 50/50 raffle!🎉This raffle will take place during the @Celtics game on 11/22 at @TDGarden.

A huge shoutout to all our volunteers from @terrierlacrosse, @terriermlax, &amp; @wscpaboston! https://t.co/erO6Hp8RsS"
celtics,2021-11-19,RT @ClayTravis: Enes Kanter is wearing sneakers tomorrow in the Celtics game against the Lakers showing China’s dictator putting a crown on…
celtics,2021-11-20,RT @KingJosiah54: Enes Kanter in the Celtics locker room talking about LeBron https://t.co/wzCEc4gxaU
celtics,2021-11-23,eu gastando meu inglês no post do celtics  ta sensacional
celtics,2021-11-24,"RT @PCHSGBK: The Lady Celtics brought some hardware back home tonight 🏆💚 
After defeating St Laurence 49-36 this evening, the Celtics are t…"
celtics,2021-11-25,"In the games Jaylen Brown missed @celtics went 6-2 and averaged 109 PPG, at what point do we stop waiting for Tatum and Brown to figure out how to play together ? @SIChrisMannix"
celtics,2021-11-26,"Queria comprar a peita branca do Brasil junto com as que meu meu irmão comprou, but I don't have money 😔

Mas ano que vem lanço ela e a regata do Celtics 😜"
celtics,2021-11-27,@celtics Not with your attitude!
celtics,2021-11-28,@teamziller The Celtics have become masters of getting a lead and then losing because they try to milk the clock.
celtics,2021-11-29,@SIChrisMannix Knicks buy him out and Celtics sign him to the minimum. 500IQ play from Brad
celtics,2021-11-30,RT @greenbean3742: Yo @celtics being back these Jerseys https://t.co/kwPoz7UC4r
celtics,2021-12-01,@SloanSportsConf @celtics @sixers Looking forward to Elton’s thoughts about how to severely fuck up a basketball franchise — great get!
clippers,2021-11-14,RT @DXContent: Brandon Boston has looked a lot more like the former top-5 recruit in the G League than the disappointing freshman we saw at…
clippers,2021-11-15,"RT @TheNBACentral: https://t.co/wWGNmWnCY9’s updated Power Rankings: 

1. Golden State Warriors 
2. Chicago Bulls 
3. Brooklyn Nets 
4. Was…"
clippers,2021-11-16,"@vevosuave In a fully healthy western conference I cant see this team being better then the: dubs, suns, jazz, clippers, nuggets, mavericks, grizzlies"
clippers,2021-11-17,"RT @NBAdabad: 14 de novembro: Bulls destrói o Clippers no staples center

15 de novembro: Bulls destrói o Lakers no staples center

16 de n…"
clippers,2021-11-18,RT @boardroom: .@KDTrey5 will join @JCrossover and @QRich on NBA League Pass for Clippers/Grizzlies tonight at 8pm ET. https://t.co/XwnPA2B…
clippers,2021-11-19,"RT @JamCristopher: couldn’t watch the game last night. but. the clippers have survived a ton of injuries to start the season. 

not sure th…"
clippers,2021-11-20,(4) Oster Classic 76 Universal Motor Clippers - Brown (1) Oster Turbo 111 https://t.co/31yMx9N5xG eBay https://t.co/29F7992dhW
clippers,2021-11-23,"RT @TheHoopCentral: Updated NBA Power Rankings: 

1.) Warriors 
2.) Suns 
3.) Bulls 
4.) Nets 
5.) Heat 
6.) Wizards 
7.) Jazz 
8.) Clipper…"
clippers,2021-11-24,"RT @MisMarcadores_: #NBA75 🏀
@LAClippers 104 @dallasmavs 112
#Clippers vs #Mavs
#ClipperNation #MFFL https://t.co/1lvmjIvqVS"
clippers,2021-11-25,I remember game 7 Warriors vs Clippers from 2013/14 like it was yesterday😭 https://t.co/SWPS82Imnl
clippers,2021-11-26,"RT @clippers_corner: You guys wanted it, you guys asked for it, and now you're getting it.
A CLIPPER BATTLE ROYALE!!
11 AM EST (Sat) | 1 AM…"
clippers,2021-11-27,"RT @BitiiezLuv: [INFO]📰

¡La mascota del equipo LA Clippers ha compartido una imagen de Yoongi!

El día de ayer Yoongi asistió al partido d…"
clippers,2021-11-28,"RT @BallySportWest: Today, the Clippers take on Steph Curry and the Warriors in DTLA. Coverage starts at 12pm on Bally Sports SoCal."
clippers,2021-11-29,"RT @antonin_org: Stephen Curry, the Clippers killer. https://t.co/33KD3NoJoA"
clippers,2021-11-30,@LukeKennardStan @LawMurrayTheNU He is so unplayable that he only plays in blowouts.   His offensives skills doesn’t mesh with the clippers identity at all.
clippers,2021-12-01,"@DVDJXX 2-3. Ls from Magic, Thunder and clippers."
grizzlies,2021-11-09,Check out 🔥🏀2019-20 Prizm Draft Picks Ja Morant Rookie Card RC #2 Grizzlies https://t.co/LEblChaIms @eBay
grizzlies,2021-11-11,Ja after carrying the Grizzlies through the first 3 quarters https://t.co/Of9MZRR7XP https://t.co/wje3lr5Px0
grizzlies,2021-11-12,The Sound of #GrizzlyPride showing support for our nation’s veterans in this year’s Veterans Day Parade in Lexington. Way to #BearDown Grizzlies &amp; THANK YOU to our veterans! #BeOG #OGHSFamily @oakgroveden @OghsStuco @OGHSAthletics https://t.co/YKqmnVx60W
grizzlies,2021-11-13,"RT @CornetaWarriors: depois do jogo do Grizzlies eu falei que não tava nem aí pro resultado e que não significava nada, mas agora eu tô put…"
grizzlies,2021-11-14,Hawks Square Off with Grizzlies on Monday https://t.co/uPHSt7zgH8
grizzlies,2021-11-15,RT @alexabelcastro2: What a game for the Lady Griz against Gonzaga. It was a back to back battle. Montana’s Carmen Gfeller was the leading…
grizzlies,2021-11-16,RT @ButlerGrizzlies: FINAL!!! @BCC_Soccer opens the @NJCAA_Soccer national tournament with a 1-0 win over Iowa Western! Grizzlies take on S…
grizzlies,2021-11-17,"RT @LiqCollectibles: 😱 Pandas, Grizzlies &amp; polar bears 🐼🐻🐻‍❄️ from @cyberbearz️, will be joining Liquid Collectibles on Nov 22nd at 16:00 U…"
grizzlies,2021-11-19,"RT @NapaKyle: Wow, @SR_BoysBball looked impressive in this one as they beat @Napa_Grizzlies 75-43"
grizzlies,2021-11-20,"(64-67)
•Miami Heat -1
•Grizzlies/Timberwolves u221.5"
grizzlies,2021-11-23,"RT @Earthjustice: Wolves, grizzlies, and lynx recently scored a three-for-one win in Montana. State regulators placed limits on wolf trappi…"
grizzlies,2021-11-24,Check out 2019 PSA 10 Gem Mint Jaren Jackson Jr. Orange Fluorescent 08/25 Grizzlies #76  https://t.co/0J8XNgBJWu via @eBay
grizzlies,2021-11-25,"Grizzlies' Dillon Brooks (hamstring) starting on Wednesday, Kyle Anderson coming off the bench #numberFire #NBA #... https://t.co/ImhMJ8zutO"
grizzlies,2021-11-26,RT @sbnGrizzlies: The influential Ja Morant makes moves both on and off the floor for the Memphis Grizzlies https://t.co/2MRhMi0fI6 https:/…
grizzlies,2021-11-27,"If the league and Grizzlies let Ja become another victim like DRose, I'll fucking quit https://t.co/aJWTmBjUwJ"
grizzlies,2021-11-28,"https://t.co/sWw50nMUfw
Remco added a bet 'Memphis Grizzlies - Sacramento Kings' with odds and prediction 1.88 for Memphis Grizzlies, stake - 10/10"
grizzlies,2021-11-29,"RT @adrankings: Warriors - W
Bucks - W
Celtics - W
Grizzlies - W
Lakers - W

#TakeSider #NBA75"
grizzlies,2021-11-30,"RT @bookmaker_eu: Current #NBA Injury Tracker &amp; Odds

#Grizzlies +3.5
#Raptors -3.5

#Knicks +7 RJ Barrett &amp; Derrick Rose (Questionable)
#N…"
grizzlies,2021-12-01,RT @GoodWolfPAC: Who’s Killing the #Grizzlies of Fremont County? https://t.co/PiviXF5x7c #StopAnimalCruelty #RelistWolves #SaveWolves #Stan…
hawks,2021-11-09,"Best twitter account for each team;
Hawks-@Traruso_SZN 
Celtics-@Tatums_Bacon 
Nets-@PlayboiClaxton
Hornets-@BridgesGotNext 
Bulls-@LaVinesBurner 
Cavs-@SexlandEnjoyer 
Mavs-@daddydoncic 
Nuggets-@BolWrld 
Rockets-@KPJs_Goat 
Detroit-@CadePistons 
Warriors-@WardellPlsWin"
hawks,2021-11-11,@brasilcoast2 Nada dos Hawks?
hawks,2021-11-12,RT @NativeOfMzantsi: Motsoaledi was LIVE on DSTV405 earlier: was speaking from the Lebombo border post where he says some DoHA officials ha…
hawks,2021-11-13,@yourguycharles Yes. Go look under the Hawks’ tweet about Trae having 30 and 9.
hawks,2021-11-14,“O-ow…” #hawks #mha #bnha #hawksfanart #hawksbnha #whump #anime #MyHeroAcademia https://t.co/rIbFunCu3m
hawks,2021-11-15,@NCAAFNation247 And Iowa continues to produce quality NFL players. GO HAWKS!
hawks,2021-11-16,"RT @mommy_sins: So we ALL agree Hawks gets his pussy spanked on a daily right?

Like... That is a thing we can ALL agree on. Yes?"
hawks,2021-11-17,"@CollectibleNet Bid on the Hawks for some reason. Fingers crossed I'll see ya'll tonight.
🤞😬🤞"
hawks,2021-11-19,RT @404_MyCity: They be so turnt at the Hawks game. Aye y’all watch Brad at the end 😭😭😭😭😭😭 https://t.co/1US4Rhho9V
hawks,2021-11-20,Super bowl tomorrow against Providence Hawks.  At Cumberland high school at 3.
hawks,2021-11-23,RT @HawksPR: John Collins is the first Hawks player to finish with 10 points/5 rebounds/5 assists/5 blocks in a game since Paul Millsap on…
hawks,2021-11-24,@172_HAWKS これ https://t.co/lNqPfDodmU
hawks,2021-11-25,"RT @TheGloriousSOB: @NBA2K #Thanksgiving #NBA2KThanks I'm #thankful I get 2 play #NBA2K22, the 5th NBA 2K game I've played on the #Nintendo…"
hawks,2021-11-26,RT @bunnydabi: “A Favor” PART 2 | hawks x dabi x enji https://t.co/7C0a6Nfyt1
hawks,2021-11-27,"Reporter : are you dating todoroki?

Hawks : which? But the answer is yes for both.

Dabi and Enji : huhhhh??!"
hawks,2021-11-28,"i say a lot of things about teams, but it's okay to ask people for help! i ask hawks for help on a lot of things!"
hawks,2021-11-29,@SamiOnTap We got this! Go Hawks! Always believe 💙💚
hawks,2021-11-30,"RT @hawks_rkb: ＃プレゼント企画

＃プレゼント内容
＃ホークス ＃ファンフェスティバル2021 チケット
＃10名様 にプレゼント

応募方法
①@hawks_rkb をフォロー
②このツイートをリツイート

締切
12月1日23時59分まで!!

＃hawks…"
hawks,2021-12-01,RT @TimesLIVE: The Hawks’ Serious Organised Crime Investigation team has recovered 600kg of cocaine with an estimated street value of R240m…
heat,2021-11-09,"RT @NBAdabad: só na noite passada na NBA:

- bulls surrou o nets no 4° período
- prorrogação entre grizzlies e timberwolves
- briga entre h…"
heat,2021-11-11,Last minute Heat-Warriors ML Parlay (-101) for 1U #DubNation #HEATCulture
heat,2021-11-12,"You have to understand it is not heat it’s actually a conversation at the dinner table

One side of America or a whole entire race of America isn’t making sense right now

Do you think that it’s just me but if all of you guys do that shit it’s a problem just like the N-word"
heat,2021-11-13,I’m in this mfer shivering like it’s illegal to cut my heat on
heat,2021-11-14,ZOLO Heat Stroker https://t.co/oTTQ34KI0p https://t.co/Zlf6CzcZs2
heat,2021-11-15,"On top of being extremely ill all month, still no heat in my apartment. Straight up not having a good time, bro. https://t.co/OWMv7JkuOK"
heat,2021-11-16,"RT @EasyHomeMeals: A9. #Chicken wings without all the hassle? Yes, please! We love serving these tangy, heat-and-eat @TysonBrand Any’tizers…"
heat,2021-11-17,"@jfnewbery It's not that simple. If a heat pump cost is high relative to resistive heat, you are wasting resources in the capex of the upgrade and being inefficient. 

I.e. all the people with solar panels think they've done good for the environment when in fact it's the complete opposite."
heat,2021-11-19,"Melbourne Cup Heat 2

Best Tote, no limit, on every runner.

@sandowndogs https://t.co/mDwqqjZbHg"
heat,2021-11-20,RT @hornetsthread: a mutual of mine urgently needs warmer clothes bc the heat has not been working. Any help would be greatly appreciated.…
heat,2021-11-23,@BarExamTutor I only know about it from Body Heat.
heat,2021-11-24,Honey I loose all body heat 😭 https://t.co/hxelomiJHA
heat,2021-11-25,"RT @BlazeTheLewd: //Another Blaze who wanted to be lewd.

🔥Writer of @/VoluptuousRouge, @/PikoPikoNaughty and other accounts
🔥Serious - Lew…"
heat,2021-11-26,"RT @foyfoy_airsoft: 告知です！

■11/28(日)
つくばサバゲーランドさんで
貸切イベントをやります！

最高のフィールドで美味しいご飯とサバゲ
この時期がやってきました！

楽しい思い出を作れるようなイベントにしますので
是非よろしくお願いします！…"
