Team,Date,Tweet
bucks,2021-11-19,"@DemonTomb @SpaceTwitr @RhettLarsen6 People often use their Credit Cards to buy Crypto

If you hypothetically bought 10 dogecoin worth $50 bucks each ($500) credit.  and it goes down to $10 per doge coin, You've lost 400. But, you used Credit. meaning that you have to pay it off. Whats that called? 

I think debt."
bucks,2021-11-20,"@DragonZeras @itsDanBull PUT IT ON YOUR PORCH, MAKE A SAFETY PORCH!
PUT IT IN YOUR HALLWAY, SAFETY TORCH!
SCARE THE MONSTERS AWAY, SAFETY TORCH!
That'll be 50 bucks."
bucks,2021-11-23,Why are people so dumb about selling used blankets and stuff online.....Who pays near retail on a used blanket?!?!  If its only saving 20-30 bucks imma get it new and know the waterproofing isnt janked up from bad washing like 20-30 bucks isnt a savings on a used item!!!
bucks,2021-11-24,"But I got heat and bulls finals tho, maybe bucks in there nets not moving at all"
bucks,2021-11-25,@thecryptoc0up1e 😂😂😂 super cold storage LOL #Bitcoin bros lotsa talks no bucks smh - well played @thecryptoc0up1e
bucks,2021-11-26,"Can someone please send me 50 bucks, I really really need it!!!!"
bucks,2021-11-27,Need TD’s not FG’s especially in these big games. RZ hasn’t been great again. Hopefully that changes in the 2nd half. GO BUCKS!
bucks,2021-11-28,"RT @PatsLadi99: @joncoopertweets Biden had ""Predict"" - Grifter threw it out cuz he saw bucks 💰💰💰💰💰 https://t.co/dCzI7DweCV"
bucks,2021-11-29,"say what you want about demarcus cousins, but adding him to a 2nd unit squad is huge. especially for the bucks."
bucks,2021-11-30,"RT @madaznfootballr: P/L: +$27.3K 👍 Slow day again.  Was able to snag a $TSLA 1000 short, isn't my style to low slam but figured it would d…"
bucks,2021-12-01,@TrueNorth2019 @LegionHoops The Bucks got a harsher penalty and didn’t get their player. It isn’t an even league
bulls,2021-11-09,"@Mig_LCS @Janderrrrrr @LOUDgg KKKKKKKKKK the last dance é por causa do Chicago Bulls de 97-98, tem nd a ver com dancinha não"
bulls,2021-11-11,First Bulls game in a couple years and I just heard there’s no longer Big Macs at 100 points with a win. What an electric time that was.
bulls,2021-11-12,RT @halseyandone: Going to Lakers Bulls and gonna stand on the court in front of Caruso like this https://t.co/TM3mhcUAGp
bulls,2021-11-13,"Pit bulls! Talk about a bad wrap, BC of the “10%” of irresponsible owners that either make them mean or fail to control and they get into trouble. Ppl screaming they’re mean dogs and should be band, nothings further from the truth. Sasha, the sweetest dog I’ve owned https://t.co/jUSVSZnBE2"
bulls,2021-11-14,Bulls gonna fuck the Lakers up on Monday
bulls,2021-11-15,"@carolnaej ah nao ne, é ele e o felicio a dupla do bulls... vai dormir"
bulls,2021-11-16,"I refuse to let myself overhype any sports team

but the Chicago Bulls don't suck and they might be a legitimate foe in the East"
bulls,2021-11-17,"RT @BlazersArgento: La última vez que nos enfrentábamos a los Bulls pasaba esto.

Faltaban solamente 11.5 segundos para que finalice el par…"
bulls,2021-11-19,@Bulls_Jay lol oops I saw some of those games they were doing well but didnt finish watching the game
bulls,2021-11-20,"Chicago #Bulls vs. Denver Nuggets - November 19, 2021 | FOX Sports https://t.co/SSQr4rup7t"
bulls,2021-11-23,bulls not looking too hot tonight
bulls,2021-11-24,@ByzGeneral holy shit bulls are fucked :)
bulls,2021-11-25,@muitohumildee @icaroanalises10 Tá me doendo a forma como você usou camisa florida de botão por dentro desse casaco com 3 cores do bulls
bulls,2021-11-26,"🌕 #HIVE and 17 Others, Volume 🐋 15 Whales

🇰🇷 71.61억원
🇺🇸 $6,128,161
🇯🇵 ¥673,107,068
🇪🇺 €5,186,746
🇨🇳 39,561,725元

UPBIT(Korea) BULLS NOW🎉🎉🎉
#WAVES #ARDR #BAT #CVC #ELF #STPT #HIVE"
bulls,2021-11-27,"@JayAyeBae I thought the Orlando-Miami 2 step was a given. It had been in the past. Miami been chillin in the Midwest all week. Bulls did back to back games in Chicago, flew to Houston, then to Orlando, and now back to Chicago. No consecutive days off."
bulls,2021-11-28,"""Bulls and bears make money, pigs get slaughtered."" #teamfollowback"
bulls,2021-11-29,"RT @Crypto_Bull_NFT: Bulls, just ONE HOUR left until we start the raffle!😱

👉🏻 https://t.co/rbFjUAqxac https://t.co/ikseOeLVO4"
bulls,2021-11-30,"ND Football - coach ran 24 hrs ago and program is now riiiight on the cliff about to do something dumb with a very simple fix in front of them

Cubs - 1 confusingly major signing, shitpiss else

Bulls/Hawks/Drexel - hangin in there!!

far too many of my friends - NFT guys :/"
bulls,2021-12-01,"RT @hedgopia: Investors Intelligence bulls ↓ 7.2 %age points w/w in week to Tue. From Nov 22 record high through Tue's low, $SPX ↓ 3.9%. Di…"
cavaliers,2021-11-09,"Cleveland parecía un lugar de paso hacia un destino mejor. En vez de eso, Ricky Rubio se ha asentado como el pilar de un equipo en construcción, siendo el cemento del desarrollo de sus pívots.

Lo analizo aquí ⬇️

https://t.co/Thw2RgbYqW"
cavaliers,2021-11-11,Cavaliers blow that one
cavaliers,2021-11-12,"Cleveland takes on conference foe Detroit Pistons in tonight's #NBA75 matchup.

Choose the right sportsbook! https://t.co/Z6X4ddstR7

#Pistons #LetEmKnow https://t.co/qLpLD2tZNl"
cavaliers,2021-11-13,"@Surfer_Bob1 @ColinCowherd How do you not know Dan Gilbert?  He was big news when Lebron left and Rejoined the cavaliers, the team he owns."
cavaliers,2021-11-14,NBA Insider breaks down Knicks 126-109 loss to Cavaliers  | Inside Out | SportsNite | SNY https://t.co/krn5Iuv1RD
cavaliers,2021-11-15,Pittsburgh Panthers vs. Virginia Cavaliers Game Week: Two-deep roster for the Panthers https://t.co/rKYM6Ianwr via @247sports @EdOBrienCFB @MikePanther247
cavaliers,2021-11-16,RT @ShamsCharania: Cleveland Cavaliers Rookie Evan Mobley will miss 2-to-4 weeks with right elbow sprain.
cavaliers,2021-11-17,Miss ko yung araw na nag titipon tipon kami ng relatives ko kasi maypa lechon baboy(kahit di ako kumakain non) tito ko after manalo yung cavaliers kontra sa golden states😩
cavaliers,2021-11-19,NBA: Curry daftar 40 mata bantu Warriors tewaskan Cavaliers | Stadium Astro https://t.co/Cw4gIzfTbY
cavaliers,2021-11-20,"RT @ShamsCharania: Cavaliers guard Collin Sexton will miss the remainder of the season after undergoing surgery on left meniscus tear, sour…"
cavaliers,2021-11-23,"Game 18 
@ Cleveland Cavaliers https://t.co/5le52JHscB"
cavaliers,2021-11-24,"Manchester City FC - Paris Saint-Germain FC
Cleveland Cavaliers - Phoenix Suns
Indiana Pacers - Los Angeles Lakers
Boston Celtics - Brooklyn Nets
Houston Rockets - Chicago Bulls

Bet slip link: https://t.co/soyucMUsva https://t.co/Beh8NqBxuF"
cavaliers,2021-11-25,"Wyomissing vs Scranton Prep | Varsity Football Playoff 2021
Spartans @ Cavaliers
Live on Friday,11/26 @ 7p.m
@WyoFootball
@Wyospartans 
@scrantonprep
@ScrPrepSports
https://t.co/45Kvg9TKDO"
cavaliers,2021-11-26,"Cavaliers rookie Evan Mobley could reportedly make his return to the lineup earlier than initially expected.

https://t.co/boK2Ayu1ez"
cavaliers,2021-11-27,"Philadelphia 76ers - Minnesota Timberwolves
Atlanta Hawks - New York Knicks
Brooklyn Nets - Phoenix Suns
Cleveland Cavaliers - Orlando Magic
Houston Rockets - Charlotte Hornets
Dallas Mavericks - Washington Wizards

Bet slip link: https://t.co/hRuYmemXAE https://t.co/1ExGv2uslW"
cavaliers,2021-11-28,RT @H_Grove: How much will the loss of Collin Sexton for the season impact the Cavs and how much will the return of Evan Mobley help them?…
cavaliers,2021-11-29,"Willie Cauley-Stein (illness, non-Covid) and Frank Ntilikina (right calf strain) will both miss tonight's game against the Cavaliers.

Jalen Brunson (left foot contusion) is probable."
cavaliers,2021-11-30,"RT @BraydenBallin: The Cavs are 11-10

They’ve had 12 players miss time, no other team with more than 10

Only 3 Cavaliers have more than 5…"
cavaliers,2021-12-01,"UPDATE: Heat SF Jimmy Butler (tailbone) has been ruled out tonight vs. the Cavaliers.

PG/SG Tyler Herro (soreness) will play."
celtics,2021-11-09,@CTGREENTEAMERS Hell no!!!!!go Celtics!!!!
celtics,2021-11-11,"Six Celtics in double figures. Six Celtics with nine or more shots. Seven assists and only two turnovers for Tatum. They lost focus at times, but that was a team win."
celtics,2021-11-12,@DerfNerraw @3JWC4 @ScottiePippen @MrChuckD HE.WAS.INJURED.THE.ENTIRE. SEASON lmao. He had nothing to do with the win/losses other than scrounging up enough wins despite an injury to make 8th seed. Then he almost upset the Celtics as a second year injured player by dropping 63. That’s more monumental than anything Pip did.
celtics,2021-11-13,"@NickVanExit Not sure whY, but there has to be a reason he can’t get off our bench, why the Thunder didn’t want him, and why the Celtics were like “we don’t care that he’s shown flashes, we don’t want to even try to make him work.”  I just don’t understand how he can’t be better than WCS. 🤷🏻‍♂️"
celtics,2021-11-14,All these @NBA games today and not one on TV all on League Pass I have the one team @nyknicks league pass I can’t afford all team package so I depend on games on Cable @espn @NBAonTNT @NBATV I’m in Mass so I get the @celtics games So this sucks no bball for me today #NBA
celtics,2021-11-15,Breaking: The Celtics are trading Kristaps Porzingis to the Thunder for Shai-Gilgeous Alexander and two second-round picks.
celtics,2021-11-16,"RT @Outkick: Anti-China voice Enes Kanter appeared in all 72 games last season and averaged a double-double, yet the Celtics aren't playing…"
celtics,2021-11-17,"Boston Celtics vs Atlanta Hawks Tips, Odds and Free Live Stream – NBA 2021
https://t.co/gFeoICOMX5"
celtics,2021-11-19,@sports3333333 @GOAT__JAMES @MJ23GoatTalk @Heelakers @BronWorld Celtics fans claim championships from the Jim Crow era
celtics,2021-11-20,"RT @jasonhu10530544: Lakers-Celtics. Stephen A Smith, Jalen Rose, Mike Greenburg pregame: ‘A lot of people are upset about the Rittenhouse…"
celtics,2021-11-23,@K843_T @celtics This the energy we need all the season!!
celtics,2021-11-24,"RT @autodog5150: NBA's Enes Kanter calls for 2022 Olympics to skip China's 'dictatorship': 'It should be morals over money'

https://t.co/E…"
celtics,2021-11-25,@OTWSportsRadio I wouldn’t call turning around the bad start and going 8-4 recently being exposed but keep being a doomer if thats what works for you!!! The Celtics have been arguably one of the best teams in the league for about two weeks and one loss to a good team will not change that!!
celtics,2021-11-26,"RT @TupacAG: List of players’ worst team they’ve faced in the playoffs record wise:

Kobe 00 Kings 44-38
Jordan 92 Heat 38-44
LeBron 13 Buc…"
celtics,2021-11-27,"@LordMostSavageD @KendrickPerkins Can’t understand losing Schroeder and Caruso, either, but it’s made watching Chicago and the Celtics more interesting."
celtics,2021-11-28,RT @HoopsEmpire_: I want Dejounte Murray on this Celtics team bad.
celtics,2021-11-29,"Kemba walker went from max deal with the Celtics, to end of the bench BUM within two years. 

Wow. What a fall from grace."
celtics,2021-11-30,booooo https://t.co/klt5ECa84u
celtics,2021-12-01,#Sixers are @ Boston Celtics tonight... https://t.co/zAE8ormcB2
clippers,2021-11-14,@Gobackhaagmail1 @TomerAzarly You forgot every HS basketball team in LA county and all the Drew league teams. They come before the Clippers too.
clippers,2021-11-15,"NBA, güncel güç sıralaması;
#NBA75
1- Golden State Warriors
2- Chicago Bulls
3- Brooklyn Nets
4- Washington Wizards
5- Phoenix Suns
6- Miami Heat
7- Cleveland Cavaliers
8- Denver Nuggets
9- Utah Jazz
10- Los Angeles Clippers https://t.co/j3qD0vN8tL"
clippers,2021-11-16,"RT @CHUVIJIMENEZ: #RegaloDeChuviJimenez 🔥 #16Nov
Cortesia de mi suscripción
👇 #Parley 👇
#NBA || Clippers RL -7.5 (-110) 🏀
#DaleRT #Vzla Par…"
clippers,2021-11-17,https://t.co/nOiS6JoZuI Arena is trash. Expect The Lakers to be trash for the next 30 years. Clippers in 5.
clippers,2021-11-18,"@NathalieWeider @ajaynemusic @HintzDana @CreativeReader3 @RadioTfsc @sle_dj @scottmusicdruid @painkillers81 @Wrix2 @davegjones80 @GrungeNorris @SBPMusicUK @RavingwoIf @EdensEndMusic @Portob_Express @revivalryband @ClintSlate @dorner_martina @HikikomoriPact @neongirlie @feedyourwolves @artblockmusic @RoehrbornS @rysofficialband @liz_davinci @SoulsDisparate He could build a Swiss army knife with nail clippers, a form exempting a person from military service, and a block of Swiss Cheese. The paper cuts from that form alone could cut through metal bars ;)"
clippers,2021-11-19,"Pelicans to score 20 first (-105)

like the value here against the clippers who i feel are gonna come out a little sluggish. let’s cash 🚂

#GamblingTwitter #FreePicks #NBA https://t.co/c0ygDaq2As"
clippers,2021-11-20,Bae put a cut in my brow with her clippers 😅🙃
clippers,2021-11-23,"#NBA75 #DallasMavericks #Mavs #MFFL #ClipperNation 
#bFb Luka Doncic in practice today, he is listed as questionable for tomorrow game with Clippers https://t.co/9juTipREyf"
clippers,2021-11-24,"@Lino_NBA Ich glaub da spielt ne Menge rein, dass Nba Deutschland einfach sehr Mavs lastig ist. Da wird natürlich alles etwas größer.
Alle aus Clippers Twitter haben einfach keine Lust mehr auf Doncic zu treffen und ich denke die Mavs Fans hätten jetzt auch mal dann Lust auf wen anderes."
clippers,2021-11-25,the grizzlies can whomp the clippers and the jazz but when the timberwolves come around? they take a dump on the court and smear it all over the place
clippers,2021-11-26,Dzisiaj będzie można zobaczyć Cade'a bez zarywania nocki. Pistons grają z Clippers o 21:30. Cudowna godzina 😍
clippers,2021-11-27,"RT @myglosshy: — según fuentes se había informado que YoonGi había asistido al juego de Clippers el día de ayer, ARMY se ingenio a encontra…"
clippers,2021-11-28,@MikeDeliversPod Missing kyrie is huge. Thats 25 ppg on 50% efficiency. Plus kyrie is one of the clutchest players in nba history. Alot of those big games last year against the bucks and clippers arent won without kyrie
clippers,2021-11-29,"@SDQFlightCrew @Ace_Eca4 Damn, dude! You hated on Kobe after everything he went through??
Who's your NBA squad? The Clippers??"
clippers,2021-11-30,"RT @LACLIPCAST: 'Clippers Quarterly Report' 
One Quarter of the season is in the books @chriswyldesays is happy about Top 6 but @henrydittm…"
clippers,2021-12-01,"RT @mannyhenrry: Los 6 logros que más me agradan en la NBA 🏀🇺🇸

Escojan ustedes sus jugadas. Sin orden de preferencia.

Cleveland +7.5

Den…"
grizzlies,2021-11-09,RT @Stahtistics_: The ending of that Grizzlies and TWolves game was crazy wtf 😂😂
grizzlies,2021-11-11,"RT @evan_b: Right on cue.....Grizzlies looking lost and Miles Bridges added another insane one-handed flush. 

The clock is now ticking on…"
grizzlies,2021-11-12,"RT @MPattersonOWH: #nebpreps Gut reaction to the three proposed nicknames for the new Gretna high school … would have loved Grizzlies, woul…"
grizzlies,2021-11-13,"No puedo con el juego de Grizzlies, la manera en que se perdió fue dolorosa era un partido que podíamos ganar cómodamente por 20. https://t.co/Mt8X0ElrXJ"
grizzlies,2021-11-14,Hawks Square Off with Grizzlies on Monday https://t.co/uPHSt7zgH8
grizzlies,2021-11-15,De’Anthony Melton on what the Grizzlies need to do to improve defensively while in this three-game losing streak. https://t.co/EXN4x1I1BD
grizzlies,2021-11-16,@C1376326315 @dieter Didn’t y’all lose to the grizzlies in the play in?? And nets haven’t been healthy either woulda won last year if it wasn’t for injuries. This dudes article just dumb
grizzlies,2021-11-17,"RT @bsmart21: Dolph’s ties to the City of Memphis, and the impact he had on the community make today even more tragic. Dolph narrated the h…"
grizzlies,2021-11-19,"@vikas6th @MusicGuzz @ddoniolvalcroze No bowing necessary, also (reading link someone else posted): maybe I was confusing ancient brown bears w/ancient  grizzlies. All in all, I just hope none of them disappear, &amp; that the Arctic stays frozen, despite mankind’s best (by which I mean WORST) efforts…"
grizzlies,2021-11-20,"🇺🇸 ¡Qué gran #MadrugadaNBA! 🔥
 
01:00 Wizards - Heat 
01:00 Pacers - Pelicans 
01:30 Celtics - Thunder 
01:30 Hawks - Hornets 
02:00 Timberwolves - Grizzlies 
02:00 Bucks - Magic 
04:00 Blazers - 76ers 
04:00 Kings - Jazz 

#NBA #NBA75 https://t.co/hiyMH4kPHy"
grizzlies,2021-11-23,RT @TraMurr: This player is somewhere lurking inside of Jaren Jackson. He has this in him. I believe that. Doesnt matter how bad the Grizzl…
grizzlies,2021-11-24,"I did at least 1000 mental simulations on each of these and neither one even came close to losing. 1000! Each! Think about that for a second. That's over 2000 mental simulations. It's crazy at how far I go for greatness every day. Crazy.

https://t.co/Q2p4jxUOAe"
grizzlies,2021-11-25,Having tell Aden both the Heat and Grizzlies lost last night. Tough.
grizzlies,2021-11-26,"We have three officials (and they will show up on time). They have been assigned by the #NBA: Sean Wright, Michael Smith and Danielle Scott. @memgrizz and ATL tonight. See it on @GrizzOnBally starting at 6:30 with Grizzlies Live! #GrzNxtGen"
grizzlies,2021-11-27,"Win or lose, family stick together #Memphis #Grizzlies 
Shot by Me 💙 https://t.co/QXjNWdRa7h"
grizzlies,2021-11-28,Let’s go Central Ga Grizzlies
grizzlies,2021-11-29,"RT @50NuancesDeNBA: Il y a 18 ans jour pour jour, LeBron devenait le plus jeune joueur de l’histoire à inscrire au moins 30 points dans un…"
grizzlies,2021-11-30,"@TheRoyalJoshua @hayden_bm @HarvardsJanitor @WorldWideWob Thats definitely not the reasoning you gave 👇 https://t.co/YHU3DycyLk  . Just admit it, you were wrong, we all got bad homer takes sometimes. Adams has been horrific, Grizzlies defense is worst in the league, &amp; Jonas is balling. It was always about the picks."
grizzlies,2021-12-01,Toronto Raptors Five Daily Thoughts: Tough loss to Memphis Grizzlies - Raptors HQ https://t.co/FZEBKgCgyY
hawks,2021-11-09,What’s everyone’s thoughts on the Atlanta Hawks this season
hawks,2021-11-11,"@3randyn @nyknicks lol true. There's always a duo who abuses the shit out of the 3pt line when we lose. Jazz - Ingles/Bogdanovic, Sixers - Niang/Korkmaz, Hawks - Bogdanovic/Huerter. I will keep tabs on each time with this from now on. None of those guys are anywhere near stars either."
hawks,2021-11-12,dabi or hawks oh my fucking gOD
hawks,2021-11-13,"@bmore_bfree @RJBarretFanClub @KimoLbj @statmuse Did this man really hate on trae thinking we wouldn’t get on rj’s ass? Also how the Knicks be looking recently ain’t much better than the hawks, rj must be hurting the Knicks chances of winning too huh"
hawks,2021-11-14,"@ThaddeusCarpen2 @LewisHussey1 @71Shaun1 @xGrump @matty2k1021 @Telegraph If the US is bellicose enough to put a US Naval base in Taiwan you’d get exactly the same China reaction…

This is real politics 

This was the one reason I liked Trump, he didnt fall for the neo-liberal war hawks

Buden is clearly senile &amp; out to lunch so its anyone’s guess…"
hawks,2021-11-15,"@LucasBurgato Devia ser igual a nfl, pra não ter esse problema, tão passando jogo do Pelicans sem zion, Hawks um lixo, sixers sem embid e os times que estão bem como okc, wizards, Cavs ficam só no cheiro"
hawks,2021-11-16,"fat quirkless Hawks stuffed into an office chair that creaks dangerously beneath his weight. His coworkers place bets on when he'll finally get stuck in it and/or when the chair will give in and break. On a totally unrelated note, temp worker Dabi keeps bringing him cookies"
hawks,2021-11-17,"Girls Basketball plays their first game of the season today at 5:30 PM at Lycée Français. We will not be able to stream the game, but we will post the final score after the game. Go Hawks!"
hawks,2021-11-19,"RT @RBReich: Is it just me, or do the deficit hawks magically disappear when Republicans are in charge and explode the deficit?"
hawks,2021-11-20,RT @RiverHawk_HS: Hawks on POWER PLAY again with 3 minutes left in the first.
hawks,2021-11-23,First game in a hot minute Go Hawks https://t.co/qljPtZ9wDj
hawks,2021-11-24,I fell asleep before the end but yesterday was simply just an example of the Hawks getting beat by a better team. They hung around as best they could but eventually the better team pulled away.
hawks,2021-11-25,"Cês não tão entendendo, a gente precisa ter uma defesa ruim *agora* pra qnd chegar lá na frente surpreender os inimigos, os caras vão passar pelo hawks pensando ""uau mas esses caras não eram um lixo na defesa?"" confiem https://t.co/tkq4SfArqh"
hawks,2021-11-26,Friday Day Games! Scare me with Sound Alerts! Aggressively Mediocre Gameplay! !Discord !OnlyFans | Join the Hawks Nest! https://t.co/rzUaG07Z3u
hawks,2021-11-27,"Hawks returned, just handing over a bunch of money. It was probably a bit more than what a pack cost, but they didn't want any hassle when their battered body was so exhausted. https://t.co/w7PyPX5EyW"
hawks,2021-11-28,@Hawks_R6 I haven’t played yet is it really that bad?
hawks,2021-11-29,"🚨🚨🚨 NEW LOCATION ALERT 🚨🚨🚨

Our ""Reeling In For Red Hawks"" fundraiser tournament is staying on Saturday, Dec. 11, but we are moving locations to the Oxford Dam ramp.

⬇️ Full details are below ⬇️ https://t.co/rBRnlCq02Y"
